Open,High,Low,Close,Adj Close,Volume,ADX,ADXR,APO,AROONOSC,CCI,CMO,DX,MACD,MACDSignal,MACDEXT,MACDEXTSignal,MACDFIX,MACDFIXSignal,MFI,MINUS_DI,MINUS_DM,MOM,PLUS_DI,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,RSI,STOCH_slowk,STOCH_slowd,STOCH_fastk,STOCH_fastd,STOCHRSI_fastk,STOCHRSI_fastd,TRIX,ULTOSC,WILLR,Signal
96.53910064697266,97.76260375976562,96.39849853515624,96.79219818115234,60.44781875610352,1822704.0,4.581347240521104e+44,-9.628663741872393e+45,7.827449382421428e+44,-9.072528210998537e+45,-3.4956569184433093,3.334881914462711e+46,1.0868409300139289e+46,-6.381167957076567e+45,-1.7573704853016434e+45,-9.202411809475332e+44,-1.2376702622856868e+46,-1.5175396709868175e+45,7.938270837606512e+44,8.986178976737621e+43,-9.230895002562964e+44,13.016254657882417,-1.3218994140625,7.805220492546055e+43,12.262807753421093,8.263074968129933e+44,-1.3527364212632786,-0.013527364212632826,0.9864726357873672,98.64726357873673,1.667440957231359e+46,-15.686845353405227,-20.75207965685605,-11.022443038001724,-15.686845353405227,-4.49678794374663e+45,-6.114848730366918e+45,2.143190090088307e+44,1.3985114171839204e+44,-73.79064830719047,Buy
97.05940246582031,98.3813018798828,96.75,97.57969665527344,60.93963241577149,3810305.0,2.24235675744156e+44,-4.7127838326143043e+45,3.831173035949127e+44,-4.440581312211929e+45,-2.015109217208078,1.63226985503821e+46,5.319581720689635e+45,-3.123285430617693e+45,-8.601512559864924e+44,-4.5041533030335845e+44,-6.057821270507084e+45,-7.427652079775252e+44,3.885414992704957e+44,4.3983173713274e+43,-4.518094503545234e+44,11.283850273640974,-1.1531982421875,3.82029302646598e+43,10.577041038950245,4.044391533597169e+44,-1.177896394492428,-0.011778963944924272,0.9882210360550756,98.82210360550758,8.161349275191065e+45,-7.3831746236947735,-14.192665190811901,-1.3828191409570478,-7.3831746236947735,-2.2009689078479518e+45,-2.992934534626442e+45,1.0489920385176153e+44,6.845064043486101e+43,-73.91167970455963,hold
97.9031982421875,98.9438018798828,97.5374984741211,98.4094009399414,61.45778274536133,2409250.0,-3.877908157323309e+44,8.150238719840621e+45,-6.6255902941936126e+44,7.679494548196535e+45,1.8589314067518135,-2.8228302944209755e+46,-9.199628596007643e+45,5.401376925793255e+45,1.487536522033046e+45,7.789435279512572e+44,1.0476332297501668e+46,1.2845303270467941e+45,-6.719395762870508e+44,-7.606403734001678e+43,7.813545044833183e+44,6.750794732047683,-1.53289794921875,-6.606774520393823e+43,6.166018868620419,-6.9943281181717006e+44,-1.547281533696998,-0.015472815336969994,0.98452718466303,98.45271846630301,-1.4114151472104903e+46,4.48268044564673,-6.1957798438177605,25.853303515898954,4.48268044564673,3.8063324461790093e+45,5.175949459266642e+45,-1.814115782261152e+44,-1.1837781656974841e+44,-74.22837368867891,hold
98.9438018798828,99.22509765625,97.80470275878906,98.92970275878906,61.78271484375,1504834.0,-8.530618807670736e+44,1.7928887660523874e+46,-1.457496745218985e+45,1.6893345063506748e+46,4.804031058809682,-6.209659492573347e+46,-2.0237334547617915e+46,1.1881944007228643e+46,3.27228147680298e+45,1.7135192583418407e+45,2.30458261791746e+46,2.8257086352690707e+45,-1.47813206361471e+45,-1.6732559957479636e+44,1.7188229223057224e+45,3.3047027587890625,-0.22499847412109372,-1.4533576530242856e+44,2.8126983642578125,-1.5386116579171304e+45,-0.2295207179980219,-0.002295207179980246,0.9977047928200198,99.77047928200196,-3.1048297462866795e+46,22.029227265736708,6.376244362562886,41.61719742226822,22.029227265736708,8.3731666239446e+45,1.1386048873124975e+46,-3.990690233914964e+44,-2.6040741231425212e+44,-74.46912886730819,Sell
98.90160369873048,98.90160369873048,96.76409912109376,98.2125015258789,61.33481979370117,1523718.0,17.416522865355685,989287.4981239632,-2.168454555116689,-35.714285714285715,-55.75144930420232,-11.003697630075461,18.351478270794985,1195624.3542200427,407444.7435590775,296957.42443413986,1942815.567923189,347482.77008874156,116068.06105916423,57.70406638640058,17.329481058140566,3.7858537946428568,-2.095298767089844,11.955292248179644,2.611791338239397,-2.0793003425267056,-2.11947352689702,-0.02119473526897021,0.9788052647310298,97.88052647310299,44.498151184962275,22.1051797060251,16.205695805802847,-1.1549618200918828,22.1051797060251,47.827706014805315,61.59590398199184,-3208.0928444492215,6.847325732550482,-100.7085335682928,Buy
99.0,99.49220275878906,97.8188018798828,99.04219818115234,61.85297775268555,1495686.0,11.89037870037387,385108.13974213233,-1.511951212795914,-35.714285714285715,22.96521578713789,1.827041329705965,7.649382546700936,465423.2033130706,158606.98190060037,115596.71480714683,756283.8346899217,135265.35344189504,45182.16657902136,57.2894051845333,15.275223718581536,3.5154356664540822,-1.1811981201171875,13.104360738309836,3.0158338741380337,-1.40322530175102,-1.193129414259786,-0.011931294142597854,0.988068705857402,98.8068705857402,50.913520664852975,17.654809889806174,20.59640562052266,12.502194067242177,17.654809889806174,68.43277657701357,70.10340921996034,-1248.7660283632156,9.486024962256955,-74.11361161664159,hold
99.04219818115234,100.2229995727539,98.4375,99.5344009399414,62.160362243652344,3429793.0,8.32405731307281,-11030.433109212967,-0.917151617875696,-35.714285714285715,82.59625665604828,8.507884700586214,3.9272903265138015,-13342.96575845427,-4546.571447583477,-3314.7325245050347,-21681.60136113728,-3877.596204955196,-1294.8320918548193,57.44786930658608,13.730503766737876,3.2643331188502187,-0.3094024658203125,14.853063436482522,3.531213982807304,-0.8174987517350145,-0.3133287810495156,-0.003133287810495193,0.9968667121895048,99.68667121895048,54.2539423502931,7.512804394061233,15.757597996630835,11.191180935033396,7.512804394061233,74.06819605742527,68.33115152990932,35.92196829913585,10.496024936490068,-58.51279131060434,Sell
99.9281997680664,100.26599884033205,97.03130340576172,97.74849700927734,61.04503631591797,5643954.0,18.698799290007766,861491.4616313905,-1.2584243799643744,-35.714285714285715,-13.609354770388975,-6.985368208309785,18.997969029484548,1041169.5864501524,354810.039975007,258595.94586434923,1691836.2604301025,302594.2008264774,101074.28035361702,50.39929726644753,19.58664223873572,4.8170703981678376,-0.12659454345703125,13.332646045726795,3.2789844126067815,-1.229265878141389,-0.1302977381449688,-0.0013029773814497107,0.9986970226185504,99.86970226185501,46.50731589584511,-1.5983100456390684,7.856434746076112,-28.488305139192786,-1.5983100456390684,27.3458394413926,43.508134383290255,-2793.669392408659,4.710378340349438,-93.970827577981,Buy
97.9031982421875,99.28130340576172,97.69219970703124,98.8031997680664,61.7037239074707,1676319.0,10.843243564545585,-176435.61347220268,-1.3157595217284168,-35.714285714285715,16.90473871343076,0.2252720391352879,18.99796902948454,-213252.8497678181,-72671.56793090807,-52967.110136301104,-346522.7657836529,-61976.92004530274,-20701.462264412836,49.25368591183522,17.829955001367832,4.472993941155848,0.7172012329101562,12.136867368432515,3.044771240277726,-1.2868141557371315,0.7395733376593494,0.00739573337659345,1.0073957333765935,100.73957333765937,50.11263601956765,-6.511120332857827,-0.19887532814522169,-2.236236794414105,-6.511120332857827,49.18245252255133,46.19387277658842,572.3345301096826,6.109589485592862,-77.30595645298438,hold
98.74690246582031,100.78600311279295,98.57820129394531,100.33599853515624,62.66096115112305,2947241.0,0.6241524806729579,-1159798.2416742654,-0.23217436509424516,64.28571428571429,157.71848418194213,9.07293327044348,2.1035095058240167,-1401726.321411233,-477678.72660928924,-348149.0995646575,-2277718.4294693694,-407380.7871260705,-136074.30733411384,49.67359565187193,15.739587350428407,4.153494373930431,1.4625015258789062,16.415982825735938,4.331987287289138,-0.21900633609651105,1.5059372782893818,0.015059372782893812,1.0150593727828938,101.50593727828938,54.536466635221736,-1.1364098080626317,-3.0819467288531763,27.315312509418984,-1.1364098080626317,92.7070687393693,67.58761259851701,3761.432640104091,7.973687120877269,-55.280662341731045,hold
100.96900177001952,101.3479995727539,100.23799896240234,100.5189971923828,62.7752571105957,1284354.0,-6.928058671178267,-2246629.2370215068,-0.723242177319328,71.42857142857143,207.3999387926688,22.871342988775254,8.621108685402659,-2715252.864721033,-925301.5027520243,-674392.3555809698,-4412118.54855011,-789128.8177770189,-263587.26957076753,54.11332082282728,14.14114454401012,3.8568162043639713,3.8395004272460938,16.809426951381052,4.58455608387228,-0.7215163733478518,3.982946296456924,0.0398294629645693,1.0398294629645692,103.98294629645693,61.435671494387634,31.41382146154538,7.922097106874973,69.16238866963124,31.41382146154538,100.0,85.85009231767071,7286.091073543243,16.17640871165739,-24.364552247554165,hold
100.88400268554688,102.86699676513672,100.71600341796876,102.58599853515624,64.06612396240234,5928914.0,-5.022905798886175,-2262746.8054129267,-1.2014060885618463,78.57142857142857,221.0547929652272,26.338228440962983,23.454723468834953,-2734731.5447012223,-931938.9243067392,-679230.7383439518,-4443770.988742877,-794789.3618066906,-265477.30303845496,65.57819667306069,12.811236609848256,3.5813293326236875,3.96600341796875,20.66238107218395,5.7760849845499305,-1.2468436802071052,4.099228338985794,0.04099228338985788,1.040992283389858,104.09922833898581,63.16911422048149,51.48459955771092,27.25400373706455,57.976097494082495,51.48459955771092,100.0,100.0,7338.509381366364,19.06499320317169,-35.408471860101784,Sell
103.38800048828124,103.41600036621094,101.31999969482422,102.19200134277344,63.82006072998047,3550088.0,-0.6952364126871977,-1739497.637272165,-1.6362517283074638,85.71428571428572,168.44069216873928,30.584126071792213,28.00370491694548,-2102341.5739143062,-716433.6044947603,-522163.3631203593,-3416176.7341055945,-610998.9284420712,-204087.03129949517,72.47294544499266,11.604226403215993,3.3255200945791383,3.782501220703125,20.63139458208449,5.912511086727724,-1.6424494045775033,3.877996954890839,0.0387799695489085,1.0387799695489084,103.87799695489085,65.2920630358961,60.56656615044147,47.821662389899274,54.56121228761067,60.56656615044147,100.0,100.0,5641.589850450548,21.429088623378043,-31.643467193430048,Buy
101.9250030517578,105.31400299072266,100.47699737548828,104.38600158691406,65.19023895263672,6619218.0,6.912398400073609,-814574.4719707867,-1.084164480027205,92.85714285714286,167.13475143387242,20.17265256352369,41.047508059127296,-984492.7833918856,-335492.86816935695,-244520.8973585404,-1599741.6261127938,-286119.48783348047,-95568.59700042718,79.8304996679324,10.089848195004553,3.0879829449663427,2.6722946166992188,24.14059012174826,7.388191490758892,-1.1413570822612498,2.7322762007566888,0.02732276200756693,1.027322762007567,102.73227620075669,60.08632628176185,38.456582262378504,50.169249323510314,2.8324370054423373,38.456582262378504,51.5997387759188,83.86657959197294,2642.1728433976446,17.35082097476489,-56.760342712875,Sell
105.58100128173828,105.58100128173828,102.72699737548828,103.03600311279295,64.34714508056639,4354298.0,2.9917485899105962,-1350151.5026025586,-0.5930509819396619,100.0,143.78053275715754,35.0559625683381,23.858839185492496,-1631784.7414330551,-556077.2246669725,-405289.6149721243,-2651551.6484954557,-474241.27096026,-158406.52575034494,84.83225924552171,12.580727204521546,4.217411208732697,5.962898254394531,20.46507107315453,6.860463527133257,-0.6342776381850241,6.162304313847189,0.0616230431384719,1.061623043138472,106.1623043138472,67.52798128416903,33.670913516265756,44.23135397636192,43.61909125574427,33.670913516265756,100.0,83.86657959197294,4378.916178509911,21.278184228528872,-35.669231950127156,hold
102.96600341796876,103.31700134277344,101.50299835205078,102.52999877929688,64.03114318847656,2805794.0,17.009046205640654,397811.73647835915,0.8891407893254242,92.85714285714286,77.83284106162893,21.756800095232983,18.05179584108489,480771.2391303963,163837.6220266567,119410.76649941652,781222.3670972727,139726.91539270722,46672.74976827867,78.24702527614639,13.855957421131214,4.42217188446217,3.6841964721679688,19.960421017770376,6.37043041805231,0.9021975340485532,3.766347983582952,0.037663479835829516,1.0376634798358295,103.76634798358296,60.878400047616495,8.706986226420414,26.94482733502157,-20.330569581925378,8.706986226420414,10.643785093483034,54.08117462313393,-1289.9757698816782,15.002352581098226,-52.065122313763005,Buy
102.65599822998048,104.8499984741211,102.2770004272461,104.2310028076172,65.09344482421875,4404364.0,19.613319548433676,453091.3611948872,1.173295290042191,50.0,106.367232256427,26.67396176192544,28.92411358521142,547579.6593580869,186604.7481593221,136004.26720178436,889781.8370699179,159143.45491012998,53158.49117747719,79.24960443582484,12.44988796014168,4.106302464143443,3.8395004272460938,22.582775262616984,7.448396805253372,1.18841142944003,3.9004448784722316,0.03900444878472222,1.0390044487847223,103.90044487847223,63.33698088096271,8.598869730787785,16.992256491157992,2.5080875185444493,8.598869730787785,43.681877191960275,51.4418874284811,-1469.2215559963477,16.855013693849614,-42.18319887943177,Sell
104.68099975585938,106.08799743652344,102.88099670410156,103.34500122070312,64.54011535644531,6268867.0,19.876154272571203,880289.7588593425,1.4036910717303923,71.42857142857143,99.07229777966734,30.352298559609316,36.27676736509481,1063886.8756678232,362551.80935713975,264240.5110519611,1728748.9088819004,309197.4173734271,103280.05837648957,81.22953942381825,11.072141155130996,3.8129951452760538,5.849693298339844,23.678579099654364,8.154367424423333,1.4190237369003216,6.028666103636504,0.06028666103636497,1.060286661036365,106.02866610363651,65.17614927980465,-2.652481305464622,4.884458217247862,9.865038146987054,-2.652481305464622,68.39638489551542,40.907349060319575,-2854.6656314907646,17.03966165099132,-38.45554971067859,hold
103.75299835205078,104.34400177001952,101.68599700927734,102.5019989013672,64.01365661621094,4341171.0,20.361265194671372,949247.4364803279,1.5737991333007812,71.42857142857143,49.51085825625202,17.765125945950007,26.667707181973515,1147229.0567588299,390953.4433034216,284940.5633269205,1864175.1651968523,333419.16623434523,111371.13290072134,76.90387282543797,12.96171825762159,4.3836406685208456,3.9937973022460938,22.388924029770106,7.571912608393093,1.589373531519167,4.0881434896778535,0.04088143489677863,1.0408814348967783,104.08814348967785,58.88256297297501,-3.4606984481531544,0.8285633257233395,-22.75522100999098,-3.4606984481531544,0.0,37.35942069582524,-3078.240744388729,9.974627248680088,-52.784941563936606,Buy
103.3730010986328,104.90599822998048,102.43099975585938,104.31600189208984,65.14651489257811,1155789.0,21.064113436708016,905846.2566182631,1.8544931167211305,71.42857142857143,78.87893628926506,22.77191747824932,30.20114058318446,1094773.798803096,373077.85959036637,271912.4150268424,1778938.849800518,318174.23127226933,106278.98091375972,76.78874341998473,11.756296867411828,4.0705234779122135,3.8527984619140634,21.92991796657891,7.593058167754525,1.869649001513065,3.908367581617367,0.039083675816173585,1.0390836758161737,103.90836758161736,61.38595873912466,-4.956693920594517,-3.6899578914040934,-1.9798988987796369,-4.956693920594517,39.776935503895935,36.05777346647046,-2937.4842888489634,10.066401913969184,-43.85151979507353,hold
103.66899871826172,105.46900177001952,102.9520034790039,104.69499969482422,65.38321685791016,4178163.0,21.963121138983034,846209.1815511449,2.135402190379608,71.42857142857143,90.4994762198208,26.157828740873235,33.65022126855825,1022696.4186767644,348515.50942047924,254010.71593421104,1661817.893281699,297226.5169775818,99282.13162989741,77.17981558144395,10.741331676009333,3.779771800918484,2.7140045166015625,21.636565828324752,7.613700410096836,2.149442766874341,2.7075605505847644,0.02707560550584756,1.0270756055058476,102.70756055058477,63.07891437043662,-4.062062079099501,-4.159818149282387,12.548933671472096,-4.062062079099501,66.6766322550918,35.48452258632925,-2744.0496431499137,13.650746199235535,-37.604098529378135,hold
105.39800262451172,106.01699829101562,104.06300354003906,104.87799835205078,65.49749755859375,5013921.0,23.031305924474317,895480.654002891,2.39773813883464,71.42857142857143,109.73177477195328,32.912438537442796,36.917708135860956,1082245.3285853912,368808.7519677449,268801.1580045885,1758580.8189455688,314533.36483431555,105063.30966131036,86.94048990835249,9.82018916177892,3.509788100852878,3.3470001220703125,21.314345971880325,7.617861187514586,2.408782127018476,3.323205854565492,0.03323205854565486,1.033232058545655,103.32320585456549,66.4562192687214,18.033192631298267,3.004812210534753,43.530543121202314,18.033192631298267,100.0,68.81785591966259,-2903.799157579009,12.729872245517502,-27.79753108658792,hold
104.35800170898438,107.15599822998048,102.697998046875,105.86299896240234,66.11263275146484,6499278.0,24.470565974267807,764634.7226779059,2.4507728478847497,100.0,115.66118612510373,18.5625555799774,43.18094662158318,924107.1233599446,314918.80516936886,229524.30012857044,1501615.8604040092,268574.07313826814,89712.47119172747,88.04402413587836,8.982998913174988,3.2590889507919583,1.3779983520507812,22.63667223251592,8.212728184514104,2.4583081338642985,1.3600457522713327,0.0136004575227133,1.013600457522713,101.3600457522713,59.28127778998869,20.096963355634934,11.356031302611234,4.21141327423038,20.096963355634934,5.264495792311232,57.31370934913435,-2479.342981587009,9.25635122781269,-65.36657452475693,hold
106.10199737548828,111.33300018310548,106.10199737548828,107.9020004272461,67.38601684570311,13227556.0,26.950181556596693,25.2874264403436,2.555601853590744,100.0,252.92797956825737,36.86773054298948,59.18518412687228,1.7046842660900694,1.2992630771002922,2.555601853590744,1.8259927146455182,1.6359899629149623,1.2624464700756544,89.91669580616997,7.15028183708876,3.026296882878247,5.625,27.88739594793573,11.803106695888092,2.5546443582117213,5.5982962737023865,0.05598296273702381,1.055982962737024,105.59829627370242,68.43386527149474,24.39812359813661,20.84275986168994,25.45241439897709,24.39812359813661,100.0,68.42149859743711,0.08092678744746482,15.612678724989145,-48.372492703255865,hold
108.15499877929688,109.71600341796876,108.15499877929688,109.125,68.14979553222656,6014795.0,29.252681740187807,27.295024339952988,2.695185098892594,92.85714285714286,209.78493734595375,44.91045834393157,59.18518412687228,2.0341719928087088,1.4462448602419755,2.695185098892594,2.0266643045974257,1.9453260514306976,1.3990223863466629,90.59660019062504,6.548134488790778,2.8101328198155153,5.428001403808594,25.53891208344203,10.960027646181803,2.6826442577926084,5.283909334922088,0.05283909334922088,1.0528390933492209,105.28390933492209,72.45522917196578,27.26264794068436,23.91924496481864,52.12411614884561,27.26264794068436,100.0,68.42149859743711,0.0843457181525272,19.317358159033887,-34.76645670040538,Sell
109.125,109.125,103.55599975585938,104.0479965209961,64.97916412353516,3951695.0,28.15914779761416,26.66315738045347,2.7040647849058534,78.57142857142857,44.85890539938529,10.844244325946677,13.943206544156673,1.9022644834643785,1.5374487848864562,2.7040647849058534,2.1967498040267213,1.8217317061897944,1.4835642503152893,84.88731126972397,17.108800588732976,7.686412525975456,2.0530014038085938,22.652849599898985,10.177168528597386,2.6848630622690965,2.0226017330916783,0.020226017330916755,1.0202260173309168,102.02260173309168,55.42212216297336,23.60765835092544,25.08947662991547,-6.753555495046394,23.60765835092544,0.0,66.66666666666667,0.061001412543286754,17.786216863475488,-85.0782344805943,hold
104.28800201416016,105.06099700927734,102.375,102.9229965209961,64.27657318115234,3136841.0,26.626795086019836,25.434202876175952,2.4448662293263084,78.57142857142857,-57.030435028157434,4.077903794067712,6.706209835293617,1.6830291097674746,1.56656484986266,2.4448662293263084,2.3124359326484902,1.6154861888600465,1.5099486380242406,80.52794628996475,18.839967286780396,8.262383059834352,0.09799957275390624,21.54850284294465,9.45022791941186,2.42197733559784,0.0958178010154187,0.000958178010154076,1.0009581780101542,100.09581780101541,52.03895189703386,12.951517513324475,21.27394126831143,-6.516008113825799,12.951517513324475,0.0,33.33333333333334,0.08094443451954422,14.985460696153163,-101.43810307931685,hold
